transaction_id,date,time_id,passenger_id,route_id,route_name,bus_id,bus_number,bus_type,fuel_type,capacity,source_stop,destination_stop,boarding_time,age_group,gender,ticket_type,fare_type_id,fare_code,discount_percent,base_fare,actual_fare,concession_flag,zone_source,zone_dest,region_source,region_dest,distance_km,day_of_week,season,holiday_flag,peak_hour_flag,frequency_weekday,frequency_sunday,first_bus,last_bus
9311,2024-08-17,230,19311,69,73,233,MH04TN8270,Non-AC,CNG,48,Aadavali Stand,LOK Gram,09:20:00,Senior,Female,Return,3,SENIOR,50.0,8.1,8.1,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Saturday,Monsoon,TRUE,FALSE,28,32,06:50:00,20:25:00
9312,2024-08-17,230,19312,69,73,235,MH04XS8599,Non-AC,Diesel,46,Pendhar Phata,Nitlas Gaon,13:32:00,Senior,Female,Return,3,SENIOR,50.0,8.1,8.1,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Saturday,Monsoon,TRUE,FALSE,28,32,06:50:00,20:25:00
9313,2024-08-17,230,19313,69,73,235,MH04XS8599,Non-AC,Diesel,46,Roadpali,Crown,13:32:00,Senior,Male,Single,3,SENIOR,50.0,8.1,4.05,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Saturday,Monsoon,TRUE,FALSE,28,32,06:50:00,20:25:00
9314,2024-08-17,230,19314,69,73,235,MH04XS8599,Non-AC,Diesel,46,LOK Gram,Netvali,13:32:00,Senior,Male,Single,3,SENIOR,50.0,8.1,4.05,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Saturday,Monsoon,TRUE,FALSE,28,32,06:50:00,20:25:00
9315,2024-08-17,230,19315,69,73,235,MH04XS8599,Non-AC,Diesel,46,A.C.C.Cement Company,Dharmaleshwar Shankar Mandir,13:32:00,Adult,Male,Single,1,REGULAR,0.0,8.1,8.1,FALSE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Saturday,Monsoon,TRUE,FALSE,28,32,06:50:00,20:25:00
9316,2024-08-17,230,19316,69,73,235,MH04XS8599,Non-AC,Diesel,46,Rexam Company,Anmol Garden,13:32:00,Adult,Male,Single,1,REGULAR,0.0,11.81,11.81,FALSE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Saturday,Monsoon,TRUE,FALSE,28,32,06:50:00,20:25:00
9317,2024-08-17,230,19317,69,73,235,MH04XS8599,Non-AC,Diesel,46,Kingfisher Company,Nandivali,13:32:00,Adult,Male,Return,1,REGULAR,0.0,9.28,18.56,FALSE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Saturday,Monsoon,TRUE,FALSE,28,32,06:50:00,20:25:00
9318,2024-08-17,230,19318,69,73,235,MH04XS8599,Non-AC,Diesel,46,Navade Gaon,Chetana School,13:32:00,Adult,Male,Single,1,REGULAR,0.0,15.61,15.61,FALSE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Saturday,Monsoon,TRUE,FALSE,28,32,06:50:00,20:25:00
9319,2024-08-17,230,19319,69,73,235,MH04XS8599,Non-AC,Diesel,46,Orion Mall Panvel,Chetana School,13:32:00,Student,Female,Single,2,STUDENT,25.0,21.94,16.45,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Saturday,Monsoon,TRUE,FALSE,28,32,06:50:00,20:25:00
9320,2024-08-17,230,19320,69,73,235,MH04XS8599,Non-AC,Diesel,46,Chirad / Pali,Chakki Naka,13:32:00,Adult,Female,Single,1,REGULAR,0.0,8.1,8.1,FALSE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Saturday,Monsoon,TRUE,FALSE,28,32,06:50:00,20:25:00
9321,2024-08-17,230,19321,69,73,233,MH04TN8270,Non-AC,CNG,48,Asis Company,Damodar Nagar,20:52:00,Adult,Female,Single,1,REGULAR,0.0,10.12,10.12,FALSE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Saturday,Monsoon,TRUE,FALSE,28,32,06:50:00,20:25:00
9322,2024-08-17,230,19322,69,73,233,MH04TN8270,Non-AC,CNG,48,Nevali Naka / Pipe Line,Radha Krushna Park,20:52:00,Student,Male,Weekly,2,STUDENT,25.0,8.1,6.07,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Saturday,Monsoon,TRUE,FALSE,28,32,06:50:00,20:25:00
9323,2024-08-17,230,19323,69,73,233,MH04TN8270,Non-AC,CNG,48,Tondare Phata,Chakki Naka,20:52:00,Adult,Female,Single,1,REGULAR,0.0,10.97,10.97,FALSE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Saturday,Monsoon,TRUE,FALSE,28,32,06:50:00,20:25:00
9324,2024-08-17,230,19324,69,73,233,MH04TN8270,Non-AC,CNG,48,Chakki Naka,Netvali,20:52:00,Student,Female,Weekly,2,STUDENT,25.0,8.1,6.07,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Saturday,Monsoon,TRUE,FALSE,28,32,06:50:00,20:25:00
9325,2024-08-17,230,19325,69,73,234,MH04WM5559,Non-AC,CNG,48,Pagdya Pada,Raheja Complex Phool Market,19:02:00,Adult,Male,Single,1,REGULAR,0.0,10.12,10.12,FALSE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Saturday,Monsoon,TRUE,TRUE,28,32,06:50:00,20:25:00
9326,2024-08-17,230,19326,69,73,234,MH04WM5559,Non-AC,CNG,48,Chirad / Pali,Khoni Gaon,19:02:00,Adult,Male,Single,1,REGULAR,0.0,8.1,8.1,FALSE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Saturday,Monsoon,TRUE,TRUE,28,32,06:50:00,20:25:00
9327,2024-08-17,230,19327,69,73,234,MH04WM5559,Non-AC,CNG,48,Dharmaleshwar Shankar Mandir,Nevali Naka / Pipe Line,19:02:00,Child,Female,Single,4,CHILD,50.0,8.1,4.05,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Saturday,Monsoon,TRUE,TRUE,28,32,06:50:00,20:25:00
9328,2024-08-17,230,19328,69,73,234,MH04WM5559,Non-AC,CNG,48,Nagzari Gaon,Chakki Naka,19:02:00,Child,Female,Single,4,CHILD,50.0,9.28,4.64,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Saturday,Monsoon,TRUE,TRUE,28,32,06:50:00,20:25:00
9329,2024-08-17,230,19329,69,73,234,MH04WM5559,Non-AC,CNG,48,Crown,Kingfisher Company,19:02:00,Child,Male,Return,4,CHILD,50.0,8.1,8.1,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Saturday,Monsoon,TRUE,TRUE,28,32,06:50:00,20:25:00
9330,2024-11-21,326,19330,69,73,234,MH04WM5559,Non-AC,CNG,48,Kingfisher Company,Tondare Phata,18:15:00,Adult,Male,Monthly,6,MONTHLY,15.0,8.1,6.88,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Thursday,Winter,FALSE,TRUE,28,32,06:50:00,20:25:00
9331,2024-11-21,326,19331,69,73,234,MH04WM5559,Non-AC,CNG,48,Dena Bank,Nagzari Gaon,18:15:00,Senior,Female,Return,3,SENIOR,50.0,8.1,8.1,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Thursday,Winter,FALSE,TRUE,28,32,06:50:00,20:25:00
9332,2024-11-21,326,19332,69,73,234,MH04WM5559,Non-AC,CNG,48,B.E.L.Naka Taloja,Dwarli Gaon,18:15:00,Adult,Male,Daily,8,DAILY,5.0,8.44,8.02,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Thursday,Winter,FALSE,TRUE,28,32,06:50:00,20:25:00
9333,2024-11-21,326,19333,69,73,234,MH04WM5559,Non-AC,CNG,48,Tondare Phata,Chakki Naka,18:15:00,Student,Female,Single,2,STUDENT,25.0,10.97,8.23,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Thursday,Winter,FALSE,TRUE,28,32,06:50:00,20:25:00
9334,2024-11-21,326,19334,69,73,234,MH04WM5559,Non-AC,CNG,48,Thane Naka / Garden Hotel,Petrol Pump Pendhar,18:15:00,Adult,Female,Single,1,REGULAR,0.0,8.1,8.1,FALSE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Thursday,Winter,FALSE,TRUE,28,32,06:50:00,20:25:00
9335,2024-11-21,326,19335,69,73,234,MH04WM5559,Non-AC,CNG,48,Navade Gaon,Navade Phata,18:15:00,Adult,Female,Monthly,6,MONTHLY,15.0,8.1,6.88,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Thursday,Winter,FALSE,TRUE,28,32,06:50:00,20:25:00
9336,2024-11-21,326,19336,69,73,234,MH04WM5559,Non-AC,CNG,48,Tondare Phata,Palava Project Office / Petrol Pump,18:15:00,Adult,Male,Single,1,REGULAR,0.0,8.1,8.1,FALSE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Thursday,Winter,FALSE,TRUE,28,32,06:50:00,20:25:00
9337,2024-11-21,326,19337,69,73,234,MH04WM5559,Non-AC,CNG,48,Aadavali Stand,LOK Gram,18:15:00,Student,Female,Monthly,2,STUDENT,25.0,8.1,6.07,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Thursday,Winter,FALSE,TRUE,28,32,06:50:00,20:25:00
9338,2024-11-21,326,19338,69,73,234,MH04WM5559,Non-AC,CNG,48,Nitlas Phata / Asahi Glass Company,Usatane Phata,18:15:00,Adult,Male,Monthly,6,MONTHLY,15.0,8.1,6.88,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Thursday,Winter,FALSE,TRUE,28,32,06:50:00,20:25:00
9339,2024-11-21,326,19339,69,73,234,MH04WM5559,Non-AC,CNG,48,Roadpali,Damodar Nagar,18:15:00,Student,Female,Monthly,2,STUDENT,25.0,18.56,13.92,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Thursday,Winter,FALSE,TRUE,28,32,06:50:00,20:25:00
9340,2024-11-21,326,19340,69,73,234,MH04WM5559,Non-AC,CNG,48,Aadavali Stand,Raheja Complex Phool Market,12:13:00,Senior,Female,Single,3,SENIOR,50.0,8.1,4.05,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Thursday,Winter,FALSE,FALSE,28,32,06:50:00,20:25:00
9341,2024-11-21,326,19341,69,73,234,MH04WM5559,Non-AC,CNG,48,Dwarli Gaon,Anmol Garden,12:13:00,Student,Male,Single,2,STUDENT,25.0,8.1,6.07,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Thursday,Winter,FALSE,FALSE,28,32,06:50:00,20:25:00
9342,2024-11-21,326,19342,69,73,234,MH04WM5559,Non-AC,CNG,48,Bhal,Dwarli Gaon,12:13:00,Adult,Male,Monthly,6,MONTHLY,15.0,8.1,6.88,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Thursday,Winter,FALSE,FALSE,28,32,06:50:00,20:25:00
9343,2024-11-21,326,19343,69,73,234,MH04WM5559,Non-AC,CNG,48,Navade Phata,Radha Krushna Park,12:13:00,Senior,Male,Return,3,SENIOR,50.0,14.77,14.77,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Thursday,Winter,FALSE,FALSE,28,32,06:50:00,20:25:00
9344,2024-11-21,326,19344,69,73,235,MH04XS8599,Non-AC,Diesel,46,Panvel Bus Station / Shivajinagar,Devkrupa Society,06:44:00,Senior,Female,Single,3,SENIOR,50.0,8.1,4.05,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Thursday,Winter,FALSE,FALSE,28,32,06:50:00,20:25:00
9345,2024-11-21,326,19345,69,73,235,MH04XS8599,Non-AC,Diesel,46,Dena Bank,Naren Phata,06:44:00,Adult,Male,Monthly,6,MONTHLY,15.0,8.1,6.88,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Thursday,Winter,FALSE,FALSE,28,32,06:50:00,20:25:00
9346,2024-11-21,326,19346,69,73,235,MH04XS8599,Non-AC,Diesel,46,Kingfisher Company,Namaskar Dhaba,06:44:00,Adult,Female,Single,1,REGULAR,0.0,8.44,8.44,FALSE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Thursday,Winter,FALSE,FALSE,28,32,06:50:00,20:25:00
9347,2024-11-21,326,19347,69,73,235,MH04XS8599,Non-AC,Diesel,46,Palava Project Office / Petrol Pump,LOK Gram,06:44:00,Adult,Male,Weekly,7,WEEKLY,10.0,8.1,7.29,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Thursday,Winter,FALSE,FALSE,28,32,06:50:00,20:25:00
9348,2024-11-21,326,19348,69,73,235,MH04XS8599,Non-AC,Diesel,46,Naren Phata,Damodar Nagar,06:44:00,Adult,Male,Monthly,6,MONTHLY,15.0,9.28,7.89,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Thursday,Winter,FALSE,FALSE,28,32,06:50:00,20:25:00
9349,2024-11-21,326,19349,69,73,235,MH04XS8599,Non-AC,Diesel,46,R.T.O.Office Kalamboli,T.M.A.,06:44:00,Child,Female,Single,4,CHILD,50.0,8.1,4.05,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Thursday,Winter,FALSE,FALSE,28,32,06:50:00,20:25:00
9350,2024-11-21,326,19350,69,73,235,MH04XS8599,Non-AC,Diesel,46,Nagzari Gaon,Khoni Gaon,06:44:00,Senior,Female,Single,3,SENIOR,50.0,8.1,4.05,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Thursday,Winter,FALSE,FALSE,28,32,06:50:00,20:25:00
9351,2024-11-21,326,19351,69,73,235,MH04XS8599,Non-AC,Diesel,46,Pendhar Phata,Tondare Phata,16:00:00,Child,Female,Single,4,CHILD,50.0,8.1,4.05,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Thursday,Winter,FALSE,FALSE,28,32,06:50:00,20:25:00
9352,2024-11-21,326,19352,69,73,233,MH04TN8270,Non-AC,CNG,48,Nitlas Phata / Asahi Glass Company,Raheja Complex Phool Market,07:45:00,Adult,Female,Monthly,6,MONTHLY,15.0,13.08,11.12,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Thursday,Winter,FALSE,TRUE,28,32,06:50:00,20:25:00
9353,2024-11-21,326,19353,69,73,233,MH04TN8270,Non-AC,CNG,48,Kalamboli Fire Brigade,LOK Gram,07:45:00,Adult,Female,Weekly,7,WEEKLY,10.0,19.41,17.47,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Thursday,Winter,FALSE,TRUE,28,32,06:50:00,20:25:00
9354,2024-09-28,272,19354,69,73,234,MH04WM5559,Non-AC,CNG,48,Orion Mall Panvel,Khidukpada Village,17:10:00,Adult,Female,Single,1,REGULAR,0.0,8.1,8.1,FALSE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Saturday,Monsoon,TRUE,TRUE,28,32,06:50:00,20:25:00
9355,2024-09-28,272,19355,69,73,234,MH04WM5559,Non-AC,CNG,48,Nevali Naka / Pipe Line,Patri Pul Kalyan,17:10:00,Senior,Male,Return,3,SENIOR,50.0,8.1,8.1,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Saturday,Monsoon,TRUE,TRUE,28,32,06:50:00,20:25:00
9356,2024-09-28,272,19356,69,73,234,MH04WM5559,Non-AC,CNG,48,Petrol Pump Pendhar,Patri Pul Kalyan,17:10:00,Adult,Female,Single,1,REGULAR,0.0,17.72,17.72,FALSE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Saturday,Monsoon,TRUE,TRUE,28,32,06:50:00,20:25:00
9357,2025-07-21,202,19357,69,73,235,MH04XS8599,Non-AC,Diesel,46,Dwarli Gaon,Chetana School,15:00:00,Adult,Female,Weekly,7,WEEKLY,10.0,8.1,7.29,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Monday,Monsoon,FALSE,FALSE,28,32,06:50:00,20:25:00
9358,2025-07-21,202,19358,69,73,235,MH04XS8599,Non-AC,Diesel,46,Namaskar Dhaba,LOK Gram,15:00:00,Student,Male,Weekly,2,STUDENT,25.0,8.1,6.07,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Monday,Monsoon,FALSE,FALSE,28,32,06:50:00,20:25:00
9359,2025-07-21,202,19359,69,73,235,MH04XS8599,Non-AC,Diesel,46,New Panvel Bridge,Nandivali,15:00:00,Child,Male,Single,4,CHILD,50.0,19.83,9.91,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Monday,Monsoon,FALSE,FALSE,28,32,06:50:00,20:25:00
9360,2025-07-21,202,19360,69,73,235,MH04XS8599,Non-AC,Diesel,46,Khoni Gaon,Chakki Naka,15:00:00,Senior,Female,Single,3,SENIOR,50.0,8.1,4.05,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Monday,Monsoon,FALSE,FALSE,28,32,06:50:00,20:25:00
9361,2025-07-21,202,19361,69,73,235,MH04XS8599,Non-AC,Diesel,46,B.E.L.Naka Taloja,Nagzari Gaon,15:00:00,Senior,Male,Single,3,SENIOR,50.0,8.1,4.05,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Monday,Monsoon,FALSE,FALSE,28,32,06:50:00,20:25:00
9362,2025-07-21,202,19362,69,73,235,MH04XS8599,Non-AC,Diesel,46,Chakki Naka,Metro Mall Junction,15:00:00,Student,Female,Weekly,2,STUDENT,25.0,8.1,6.07,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Monday,Monsoon,FALSE,FALSE,28,32,06:50:00,20:25:00
9363,2025-07-21,202,19363,69,73,235,MH04XS8599,Non-AC,Diesel,46,Chakki Naka,Raheja Complex Phool Market,15:00:00,Senior,Male,Single,3,SENIOR,50.0,8.1,4.05,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Monday,Monsoon,FALSE,FALSE,28,32,06:50:00,20:25:00
9364,2025-07-21,202,19364,69,73,235,MH04XS8599,Non-AC,Diesel,46,Radha Krushna Park,Damodar Nagar,15:00:00,Adult,Male,Single,1,REGULAR,0.0,8.1,8.1,FALSE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Monday,Monsoon,FALSE,FALSE,28,32,06:50:00,20:25:00
9365,2025-07-21,202,19365,69,73,235,MH04XS8599,Non-AC,Diesel,46,Chirad / Pali,Nevali Naka / Pipe Line,15:00:00,Child,Female,Return,4,CHILD,50.0,8.1,8.1,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Monday,Monsoon,FALSE,FALSE,28,32,06:50:00,20:25:00
9366,2025-07-21,202,19366,69,73,235,MH04XS8599,Non-AC,Diesel,46,New Panvel Bridge,Roadpali,15:00:00,Child,Male,Single,4,CHILD,50.0,8.1,4.05,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Monday,Monsoon,FALSE,FALSE,28,32,06:50:00,20:25:00
9367,2025-07-21,202,19367,69,73,235,MH04XS8599,Non-AC,Diesel,46,Asis Company,Usatane Gaon,15:00:00,Adult,Male,Single,1,REGULAR,0.0,8.1,8.1,FALSE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Monday,Monsoon,FALSE,FALSE,28,32,06:50:00,20:25:00
9368,2025-07-21,202,19368,69,73,235,MH04XS8599,Non-AC,Diesel,46,Crown,A.C.C.Cement Company,15:00:00,Student,Female,Single,2,STUDENT,25.0,8.1,6.07,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Monday,Monsoon,FALSE,FALSE,28,32,06:50:00,20:25:00
9369,2025-07-21,202,19369,69,73,235,MH04XS8599,Non-AC,Diesel,46,Kumbharli Phata,Chakki Naka,15:00:00,Adult,Female,Monthly,6,MONTHLY,15.0,8.1,6.88,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Monday,Monsoon,FALSE,FALSE,28,32,06:50:00,20:25:00
9370,2025-07-21,202,19370,69,73,235,MH04XS8599,Non-AC,Diesel,46,Kalamboli Gaon,Dena Bank,15:00:00,Senior,Male,Single,3,SENIOR,50.0,8.1,4.05,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Monday,Monsoon,FALSE,FALSE,28,32,06:50:00,20:25:00
9371,2025-07-21,202,19371,69,73,235,MH04XS8599,Non-AC,Diesel,46,Rexam Company,Kalyan Bail Bazar Chowk,15:00:00,Student,Female,Weekly,2,STUDENT,25.0,16.88,12.66,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Monday,Monsoon,FALSE,FALSE,28,32,06:50:00,20:25:00
9372,2025-03-28,87,19372,69,73,234,MH04WM5559,Non-AC,CNG,48,T.M.A.,Usatane Gaon,07:35:00,Adult,Male,Single,1,REGULAR,0.0,8.1,8.1,FALSE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Friday,Winter,FALSE,TRUE,28,32,06:50:00,20:25:00
9373,2025-03-28,87,19373,69,73,234,MH04WM5559,Non-AC,CNG,48,Kalamboli Fire Brigade,Palava Project Office / Petrol Pump,07:35:00,Adult,Male,Single,1,REGULAR,0.0,12.66,12.66,FALSE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Friday,Winter,FALSE,TRUE,28,32,06:50:00,20:25:00
9374,2025-03-28,87,19374,69,73,234,MH04WM5559,Non-AC,CNG,48,Panvel Station (W),Dena Bank,07:35:00,Senior,Female,Single,3,SENIOR,50.0,9.28,4.64,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Friday,Winter,FALSE,TRUE,28,32,06:50:00,20:25:00
9375,2025-03-28,87,19375,69,73,234,MH04WM5559,Non-AC,CNG,48,Metro Mall Junction,Kalyan Bail Bazar Chowk,07:35:00,Child,Female,Return,4,CHILD,50.0,8.1,8.1,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Friday,Winter,FALSE,TRUE,28,32,06:50:00,20:25:00
9376,2025-03-28,87,19376,69,73,234,MH04WM5559,Non-AC,CNG,48,Asudgaon Depot Highway,Tondare Phata,07:35:00,Adult,Male,Single,1,REGULAR,0.0,8.86,8.86,FALSE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Friday,Winter,FALSE,TRUE,28,32,06:50:00,20:25:00
9377,2025-03-28,87,19377,69,73,234,MH04WM5559,Non-AC,CNG,48,Navade Phata,Petrol Pump Pendhar,07:35:00,Adult,Male,Single,1,REGULAR,0.0,8.1,8.1,FALSE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Friday,Winter,FALSE,TRUE,28,32,06:50:00,20:25:00
9378,2025-03-28,87,19378,69,73,233,MH04TN8270,Non-AC,CNG,48,Orion Mall Panvel,Nandivali,22:00:00,Adult,Female,Single,1,REGULAR,0.0,20.25,20.25,FALSE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Friday,Winter,FALSE,FALSE,28,32,06:50:00,20:25:00
9379,2025-03-28,87,19379,69,73,233,MH04TN8270,Non-AC,CNG,48,Bhal,Anmol Garden,22:00:00,Adult,Male,Monthly,6,MONTHLY,15.0,8.1,6.88,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Friday,Winter,FALSE,FALSE,28,32,06:50:00,20:25:00
9380,2025-03-28,87,19380,69,73,234,MH04WM5559,Non-AC,CNG,48,Rexam Company,Nandivali,16:26:00,Senior,Female,Single,3,SENIOR,50.0,11.39,5.7,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Friday,Winter,FALSE,FALSE,28,32,06:50:00,20:25:00
9381,2025-03-28,87,19381,69,73,234,MH04WM5559,Non-AC,CNG,48,Raheja Complex Phool Market,Kalyan Bail Bazar Chowk,16:26:00,Student,Female,Monthly,2,STUDENT,25.0,8.1,6.07,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Friday,Winter,FALSE,FALSE,28,32,06:50:00,20:25:00
9382,2025-03-28,87,19382,69,73,234,MH04WM5559,Non-AC,CNG,48,Nagzari Gaon,Metro Mall Junction,16:26:00,Student,Male,Single,2,STUDENT,25.0,11.39,8.54,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Friday,Winter,FALSE,FALSE,28,32,06:50:00,20:25:00
9383,2025-03-28,87,19383,69,73,234,MH04WM5559,Non-AC,CNG,48,Petrol Pump Pendhar,Hindalco Company,16:26:00,Adult,Female,Weekly,7,WEEKLY,10.0,8.1,7.29,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Friday,Winter,FALSE,FALSE,28,32,06:50:00,20:25:00
9384,2025-03-28,87,19384,69,73,234,MH04WM5559,Non-AC,CNG,48,Dharmaleshwar Shankar Mandir,Kumbharli Phata,16:26:00,Student,Male,Monthly,2,STUDENT,25.0,8.1,6.07,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,16.4,Friday,Winter,FALSE,FALSE,28,32,06:50:00,20:25:00
9385,2025-06-15,166,19385,70,75,238,MH04MR4651,Non-AC,CNG,46,Panvel Mahanagar Pailka Office,Sarawat Bank,19:58:00,Adult,Male,Single,1,REGULAR,0.0,10.5,10.5,FALSE,Harbour_Line,Navi_Mumbai,Navi_Mumbai,Thane_District,24.6,Sunday,Summer,TRUE,TRUE,25,30,07:15:00,21:30:00
9386,2025-06-15,166,19386,70,75,238,MH04MR4651,Non-AC,CNG,46,Panvel Police Station,Panvel Station (W),19:58:00,Senior,Female,Single,3,SENIOR,50.0,15.31,7.66,TRUE,Harbour_Line,Navi_Mumbai,Navi_Mumbai,Thane_District,24.6,Sunday,Summer,TRUE,TRUE,25,30,07:15:00,21:30:00
9387,2025-06-15,166,19387,70,75,238,MH04MR4651,Non-AC,CNG,46,Panvel Mahanagar Pailka Office,New Panvel Bridge,19:58:00,Adult,Male,Single,1,REGULAR,0.0,13.12,13.12,FALSE,Harbour_Line,Navi_Mumbai,Navi_Mumbai,Thane_District,24.6,Sunday,Summer,TRUE,TRUE,25,30,07:15:00,21:30:00
9388,2025-06-15,166,19388,70,75,238,MH04MR4651,Non-AC,CNG,46,Dargah Naka,Panvel Police Station,19:58:00,Adult,Female,Single,1,REGULAR,0.0,10.5,10.5,FALSE,Harbour_Line,Navi_Mumbai,Navi_Mumbai,Thane_District,24.6,Sunday,Summer,TRUE,TRUE,25,30,07:15:00,21:30:00
9389,2025-06-15,166,19389,70,75,238,MH04MR4651,Non-AC,CNG,46,Sarawat Bank,Orion Mall Panvel,19:58:00,Adult,Female,Single,1,REGULAR,0.0,10.5,10.5,FALSE,Harbour_Line,Navi_Mumbai,Navi_Mumbai,Thane_District,24.6,Sunday,Summer,TRUE,TRUE,25,30,07:15:00,21:30:00
